37.84.145.68 - - [03/Jul/2018:16:30:14 +0000] "PUT /categories/explore HTTP/1.1" 200 312 "http:"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2013-10-15 09:24:06 Firefox/11.0"
173.175.131.173 - - [03/Jul/2018:16:30:14 +0000] "GET /category/explore/search HTTP/1.1" 200 789//www.byrd.net/wp-content/app/privacy/"  "http://clark-carpenter.info/about/" "Mozilla/5.0 (Windows NT 5.2; rw-RW; rv:1.9.2.20) Gecko/2018-03-21 09:34:48 Firefox/15.0"
208.105.161.187 - - [03/Jul/2018:16:30:22 +0000] "POST /tags/wp-content HTTP/1.1" 401 563 "https://neal-riddle.info/author/" "Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1)"
111.115.15.206 - - [03/Jul/2018:16:30:23 +0000] "POST /categories/categories/main HTTP/1.1" 400 529 "http://yang-jones.biz/" "Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1)"
38.194.223.105 - - [03/Jul/2018:16:30:23 +0000] "POST /list HTTP/1.1" 200 638 "https://jimenez-morris.com/homepage/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5312 (KHTML, like Gecko) Chrome/57.0.870.0 Safari/5312"
160.167.53.254 - - [03/Jul/2018:16:30:24 +0000] "PUT /search HTTP/1.1" 400 661 "https://www.hamilton.com/homepage.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0)"
86.217.187.254 - - [03/Jul/2018:16:30:24 +0000] "GET /search HTTP/1.1" 401 520 "https://www.morris-jones.com/list/about.asp" "Opera/9.62.(Windows 95; ne-NP) Presto/2.9.187 Version/10.00"
12.170.104.122 - - [03/Jul/2018:16:30:25 +0000] "PUT /list HTTP/1.1" 400 710 "https://www.burns.com/tags/tag/main/" "Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1)"
102.161.174.153 - - [03/Jul/2018:16:30:25 +0000] "POST /posts HTTP/1.1" 400 572 "https://www.rodriguez.com/search/main/list/register.php" "Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1)"
48.235.235.230 - - [03/Jul/2018:16:30:26 +0000] "GET /main/tag HTTP/1.1" 400 828 "https://webb-craig.com/posts/tags/categories/post/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0)"
52.138.154.81 - - [03/Jul/2018:16:30:27 +0000] "GET /app/app/app HTTP/1.1" 400 341 "http://hart.info/category/tags/terms/" "Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0)"
236.5.57.166 - - [03/Jul/2018:16:30:27 +0000] "POST /list/explore/categories HTTP/1.1" 401 596 "http://meyer-cabrera.net/categories/search/search/category/" "Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1)"
105.127.199.206 - - [03/Jul/2018:16:30:28 +0000] "PUT /tag HTTP/1.1" 401 26 "http://www.simmons.info/about.php" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0)"
234.6.108.0 - - [03/Jul/2018:16:30:28 +0000] "POST /list/categories HTTP/1.1" 400 513 "https://alexander.net/search.html" "Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ca-FR) AppleWebKit/531.45.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.45.2"
25.122.246.60 - - [03/Jul/2018:16:30:29 +0000] "GET /tags/explore HTTP/1.1" 401 35 "http://long.biz/search/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8; rv:1.9.3.20) Gecko/2013-04-28 07:59:52 Firefox/3.8"
77.149.197.211 - - [03/Jul/2018:16:30:30 +0000] "PUT /tags/tag HTTP/1.1" 401 156 "http://sharp-rodriguez.net/category/post.php" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5311 (KHTML, like Gecko) Chrome/48.0.868.0 Safari/5311"
226.95.156.18 - - [03/Jul/2018:16:30:30 +0000] "PUT /explore/list/list HTTP/1.1" 400 908 "http://www.richards.net/main/index.htm" "Mozilla/5.0 (Windows NT 6.2; ka-GE; rv:1.9.2.20) Gecko/2013-03-05 17:53:09 Firefox/3.6.6"
120.155.129.195 - - [03/Jul/2018:16:30:31 +0000] "POST /tags/tag HTTP/1.1" 200 619 "http://montoya.net/tags/post.html" "Opera/9.15.(Windows 98; Win 9x 4.90; id-ID) Presto/2.9.162 Version/11.00"
2.5.234.196 - - [03/Jul/2018:16:30:32 +0000] "POST /main/explore/tag HTTP/1.1" 200 79 "http://garcia.com/search/" "Opera/8.44.(Windows NT 6.2; pl-PL) Presto/2.9.180 Version/10.00"
118.87.174.126 - - [03/Jul/2018:16:30:32 +0000] "GET /search HTTP/1.1" 401 777 "https://rose-simmons.com/terms/" "Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.10.3 (KHTML, like Gecko) Version/5.0 Safari/532.10.3"
234.4.42.81 - - [03/Jul/2018:16:30:33 +0000] "PUT /posts/tags/list HTTP/1.1" 401 221 "https://www.baker-hamilton.com/search/" "Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.1)"
14.255.75.1 - - [03/Jul/2018:16:30:33 +0000] "POST /posts/search/explore HTTP/1.1" 200 358 "http://obrien-andrews.com/category/app/search/terms/" "Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.36.3 (KHTML, like Gecko) Version/5.0.1 Safari/533.36.3"
33.183.101.245 - - [03/Jul/2018:16:30:34 +0000] "GET /blog HTTP/1.1" 200 160 "http://www.lewis-roberson.com/login.asp" "Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; se-NO) AppleWebKit/534.28.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.28.3"
12.77.101.188 - - [03/Jul/2018:16:30:35 +0000] "PUT /tags/explore HTTP/1.1" 200 681 "http://allen-bishop.com/list/category/homepage.php" "Opera/9.50.(Windows NT 5.01; sr-RS) Presto/2.9.178 Version/12.00"
235.252.172.35 - - [03/Jul/2018:16:30:35 +0000] "POST /tag/wp-content/blog HTTP/1.1" 400 171 "https://barker-curtis.biz/list/tag/author/" "Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0)"
3.54.16.181 - - [03/Jul/2018:16:30:36 +0000] "POST /category HTTP/1.1" 401 104 "https://www.barber-garcia.com/" "Opera/9.86.(X11; Linux i686; sq-AL) Presto/2.9.184 Version/12.00"
247.144.127.152 - - [03/Jul/2018:16:30:37 +0000] "PUT /categories/posts/list HTTP/1.1" 401 690 "http://buckley.com/faq/" "Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tg-TJ) AppleWebKit/534.18.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.18.7"
80.242.48.146 - - [03/Jul/2018:16:30:37 +0000] "POST /app/search HTTP/1.1" 401 153 "https://www.ashley.org/about.htm" "Opera/8.74.(Windows NT 5.2; gv-GB) Presto/2.9.189 Version/12.00"
106.227.179.72 - - [03/Jul/2018:16:30:38 +0000] "GET /wp-content/tag HTTP/1.1" 400 354 "http://www.robbins.biz/" "Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0)"
7.93.117.203 - - [03/Jul/2018:16:30:39 +0000] "POST /tags HTTP/1.1" 200 775 "https://richard.net/search/post.jsp" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_9; rv:1.9.6.20) Gecko/2011-06-16 15:46:43 Firefox/3.6.7"
231.22.237.55 - - [03/Jul/2018:16:30:39 +0000] "PUT /posts/main HTTP/1.1" 401 956 "https://www.delgado.com/login.asp" "Opera/9.54.(Windows NT 5.01; kk-KZ) Presto/2.9.168 Version/10.00"
215.119.163.217 - - [03/Jul/2018:16:30:40 +0000] "PUT /search/tags HTTP/1.1" 200 851 "http://martin-rubio.info/main/homepage/" "Opera/9.45.(X11; Linux i686; tt-RU) Presto/2.9.168 Version/12.00"
72.62.210.182 - - [03/Jul/2018:16:30:41 +0000] "POST /posts/app HTTP/1.1" 200 185 "http://www.adams.com/register.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5312 (KHTML, like Gecko) Chrome/28.0.841.0 Safari/5312"
227.150.95.170 - - [03/Jul/2018:16:30:41 +0000] "POST /categories/main HTTP/1.1" 200 434 "https://castillo-garcia.com/tag/categories/category/author.asp" "Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1)"
245.20.113.213 - - [03/Jul/2018:16:30:42 +0000] "GET /search HTTP/1.1" 200 365 "http://drake.org/" "Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ig-NG) AppleWebKit/531.25.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.25.7"
236.43.225.21 - - [03/Jul/2018:16:30:42 +0000] "POST /list/app/blog HTTP/1.1" 400 715 "http://foley-campbell.com/" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5321 (KHTML, like Gecko) Chrome/41.0.832.0 Safari/5321"
248.157.182.143 - - [03/Jul/2018:16:30:43 +0000] "GET /tag/search/explore HTTP/1.1" 401 368 "https://roach.org/search.php" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8) AppleWebKit/5361 (KHTML, like Gecko) Chrome/47.0.883.0 Safari/5361"
11.191.104.15 - - [03/Jul/2018:16:30:43 +0000] "POST /posts/list/blog HTTP/1.1" 401 377 "http://bullock-martin.info/explore/home/" "Opera/8.76.(Windows NT 5.2; tk-TM) Presto/2.9.168 Version/11.00"
67.88.142.33 - - [03/Jul/2018:16:30:44 +0000] "POST /search HTTP/1.1" 400 511 "https://www.wilson-armstrong.info/faq/" "Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; fi-FI) AppleWebKit/535.26.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.26.7"
255.152.142.181 - - [03/Jul/2018:16:30:45 +0000] "PUT /app/wp-content HTTP/1.1" 200 578 "https://saunders.com/privacy/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4 rv:2.0; apn-IN) AppleWebKit/531.23.2 (KHTML, like Gecko) Version/5.0.3 Safari/531.23.2"
126.135.207.235 - - [03/Jul/2018:16:30:45 +0000] "POST /tag HTTP/1.1" 401 734 "https://bell-bowers.com/main/" "Opera/8.52.(Windows 98; hu-HU) Presto/2.9.187 Version/10.00"
211.229.59.68 - - [03/Jul/2018:16:30:46 +0000] "POST /tag/wp-content HTTP/1.1" 200 287 "http://hines.org/list/homepage/" "Opera/8.30.(Windows 95; en-SG) Presto/2.9.186 Version/11.00"
121.17.211.91 - - [03/Jul/2018:16:30:46 +0000] "GET /tags/main HTTP/1.1" 401 636 "https://molina.com/login/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4 rv:4.0; bs-BA) AppleWebKit/533.45.6 (KHTML, like Gecko) Version/4.0.2 Safari/533.45.6"
199.111.79.198 - - [03/Jul/2018:16:30:47 +0000] "POST /blog HTTP/1.1" 200 986 "https://moore.net/explore/list/privacy.php" "Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.1)"
211.119.250.40 - - [03/Jul/2018:16:30:47 +0000] "PUT /tag/search HTTP/1.1" 400 315 "https://key-turner.com/category/app/main/" "Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ber-MA) AppleWebKit/533.36.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.36.1"
119.57.82.135 - - [03/Jul/2018:16:30:48 +0000] "GET /tag/blog/posts HTTP/1.1" 200 135 "https://brown-smith.com/search.php" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.1)"
68.74.154.134 - - [03/Jul/2018:16:30:49 +0000] "POST /category/category HTTP/1.1" 401 239 "http://quinn.biz/tags/privacy.html" "Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; mhr-RU) AppleWebKit/533.19.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.19.5"
104.21.80.141 - - [03/Jul/2018:16:30:50 +0000] "POST /blog/explore/tag HTTP/1.1" 401 373 "http://www.palmer.com/tags/blog/tag/login/" "Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0)"
87.157.200.109 - - [03/Jul/2018:16:30:50 +0000] "GET /list HTTP/1.1" 401 733 "http://www.davis-archer.info/blog/app/index/" "Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1)"
179.121.220.41 - - [03/Jul/2018:16:30:51 +0000] "POST /category HTTP/1.1" 200 873 "http://www.bright.net/list/register.html" "Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0)"
88.190.8.96 - - [03/Jul/2018:16:30:52 +0000] "GET /search HTTP/1.1" 401 955 "http://lee-perry.com/categories/homepage.jsp" "Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.49.4 (KHTML, like Gecko) Version/4.0.2 Safari/532.49.4"
239.106.32.11 - - [03/Jul/2018:16:30:52 +0000] "GET /main/category HTTP/1.1" 401 391 "http://www.mclaughlin-smith.com/homepage.html" "Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/5.0 Safari/533.43.6"
38.150.153.38 - - [03/Jul/2018:16:30:53 +0000] "POST /app/tags HTTP/1.1" 400 865 "http://cuevas.com/list/search/main.php" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3) AppleWebKit/5331 (KHTML, like Gecko) Chrome/19.0.816.0 Safari/5331"
88.74.39.9 - - [03/Jul/2018:16:30:53 +0000] "GET /main/search HTTP/1.1" 400 160 "http://www.diaz.biz/main.htm" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0) AppleWebKit/5350 (KHTML, like Gecko) Chrome/31.0.866.0 Safari/5350"
156.182.205.251 - - [03/Jul/2018:16:30:54 +0000] "GET /main/categories HTTP/1.1" 200 420 "http://dorsey.com/author.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2) AppleWebKit/5352 (KHTML, like Gecko) Chrome/54.0.845.0 Safari/5352"
138.98.112.51 - - [03/Jul/2018:16:30:54 +0000] "POST /main/tag HTTP/1.1" 401 19 "https://mercado-gomez.com/homepage/" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_7 rv:4.0; eu-FR) AppleWebKit/531.48.1 (KHTML, like Gecko) Version/5.1 Safari/531.48.1"
75.30.122.111 - - [03/Jul/2018:16:30:55 +0000] "PUT /tag/app HTTP/1.1" 401 894 "https://www.taylor.com/category.html" "Opera/9.16.(Windows 98; ss-ZA) Presto/2.9.171 Version/10.00"
138.91.98.4 - - [03/Jul/2018:16:30:56 +0000] "GET /search HTTP/1.1" 401 50 "http://www.johnson-sharp.com/tag/search/list/category.asp" "Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0)"
181.67.216.82 - - [03/Jul/2018:16:30:56 +0000] "GET /posts HTTP/1.1" 200 23 "http://www.henson-sampson.info/tags/faq/" "Mozilla/5.0 (Windows NT 6.1; da-DK; rv:1.9.2.20) Gecko/2013-02-20 02:12:47 Firefox/3.8"
41.141.18.165 - - [03/Jul/2018:16:30:57 +0000] "PUT /list/posts/category HTTP/1.1" 400 398 "https://www.reeves.net/search/explore/main.asp" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4; rv:1.9.6.20) Gecko/2012-12-09 23:07:19 Firefox/3.8"
159.120.240.229 - - [03/Jul/2018:16:30:57 +0000] "GET /blog HTTP/1.1" 401 14 "http://white.info/tag/categories/author/" "Mozilla/5.0 (Windows NT 6.1; the-NP; rv:1.9.0.20) Gecko/2013-09-05 02:50:02 Firefox/3.8"
210.79.37.35 - - [03/Jul/2018:16:30:58 +0000] "PUT /category/posts/wp-content HTTP/1.1" 401 927 "http://www.stevens.org/category/main/explore/post/" "Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5360 (KHTML, like Gecko) Chrome/47.0.857.0 Safari/5360"
136.234.244.202 - - [03/Jul/2018:16:30:58 +0000] "POST /app HTTP/1.1" 200 152 "http://chen-jones.org/post.html" "Mozilla/5.0 (Windows NT 6.2) AppleWebKit/5332 (KHTML, like Gecko) Chrome/48.0.850.0 Safari/5332"
20.220.99.175 - - [03/Jul/2018:16:30:59 +0000] "POST /categories/search/main HTTP/1.1" 200 73 "https://walter-mathis.net/blog/app/explore/terms/" "Mozilla/5.0 (Windows NT 6.1; as-IN; rv:1.9.0.20) Gecko/2015-05-04 11:25:52 Firefox/3.6.19"
232.251.236.57 - - [03/Jul/2018:16:30:59 +0000] "POST /blog/list/app HTTP/1.1" 400 858 "https://www.howard.com/wp-content/explore/categories/homepage/" "Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ayc-PE) AppleWebKit/532.40.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.40.6"
217.168.157.23 - - [03/Jul/2018:16:31:00 +0000] "PUT /wp-content/main/search HTTP/1.1" 200 956 "https://miller.net/post/" "Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0)"
84.183.65.253 - - [03/Jul/2018:16:31:00 +0000] "POST /posts/main HTTP/1.1" 401 149 "https://www.sellers.info/app/search/" "Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.0)"
192.236.220.3 - - [03/Jul/2018:16:31:01 +0000] "PUT /posts HTTP/1.1" 200 390 "http://ellis-ford.com/search/blog/search/about.html" "Mozilla/5.0 (Windows 95) AppleWebKit/5342 (KHTML, like Gecko) Chrome/48.0.827.0 Safari/5342"
86.105.208.214 - - [03/Jul/2018:16:31:01 +0000] "GET /app/app/blog HTTP/1.1" 400 575 "https://www.clark.com/post.asp" "Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.34.7 (KHTML, like Gecko) Version/4.1 Safari/532.34.7"
43.215.188.99 - - [03/Jul/2018:16:31:02 +0000] "GET /search/posts HTTP/1.1" 400 78 "https://gonzales.org/list/list/terms/" "Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2010-08-31 16:21:19 Firefox/3.6.5"
132.147.142.103 - - [03/Jul/2018:16:31:02 +0000] "GET /main/posts/tag HTTP/1.1" 400 17 "https://www.graves.info/faq.asp" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3 rv:3.0; an-ES) AppleWebKit/535.9.7 (KHTML, like Gecko) Version/5.0 Safari/535.9.7"
87.58.252.86 - - [03/Jul/2018:16:31:03 +0000] "PUT /explore HTTP/1.1" 401 167 "http://walters.com/terms/" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5322 (KHTML, like Gecko) Chrome/26.0.809.0 Safari/5322"
60.210.169.252 - - [03/Jul/2018:16:31:03 +0000] "GET /search/wp-content HTTP/1.1" 200 677 "https://davidson.net/tags/posts/faq.jsp" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8; rv:1.9.6.20) Gecko/2014-07-28 01:39:23 Firefox/3.6.6"
62.185.27.135 - - [03/Jul/2018:16:31:04 +0000] "GET /list/wp-content/tags HTTP/1.1" 200 6 "https://www.salazar.net/categories/list/search/category/" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5; rv:1.9.2.20) Gecko/2010-12-29 22:37:47 Firefox/3.8"
217.42.124.123 - - [03/Jul/2018:16:31:05 +0000] "PUT /app/blog HTTP/1.1" 200 386 "http://www.moses.net/post/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5332 (KHTML, like Gecko) Chrome/20.0.889.0 Safari/5332"
108.65.241.22 - - [03/Jul/2018:16:31:06 +0000] "PUT /blog HTTP/1.1" 400 288 "https://www.duffy.biz/blog/posts/tag/search.asp" "Mozilla/5.0 (Windows NT 5.01; tr-TR; rv:1.9.1.20) Gecko/2016-08-01 23:29:41 Firefox/3.6.9"
179.171.7.66 - - [03/Jul/2018:16:31:06 +0000] "POST /tag HTTP/1.1" 200 223 "https://byrd.com/app/category/list/login.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5320 (KHTML, like Gecko) Chrome/37.0.894.0 Safari/5320"
164.254.108.46 - - [03/Jul/2018:16:31:07 +0000] "PUT /explore HTTP/1.1" 401 973 "http://www.west.com/posts/categories/tag/search.php" "Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; hr-HR) AppleWebKit/534.46.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.46.1"
116.20.171.235 - - [03/Jul/2018:16:31:08 +0000] "PUT /blog HTTP/1.1" 200 603 "https://guerrero-carrillo.com/blog/tag/tag/search.jsp" "Opera/9.89.(X11; Linux x86_64; uk-UA) Presto/2.9.180 Version/12.00"
245.229.125.106 - - [03/Jul/2018:16:31:08 +0000] "PUT /posts/tags HTTP/1.1" 400 712 "https://www.martin.info/" "Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.0)"
229.75.215.107 - - [03/Jul/2018:16:31:09 +0000] "POST /blog/list/tags HTTP/1.1" 401 233 "https://www.brock.biz/faq/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.0)"
251.107.248.110 - - [03/Jul/2018:16:31:09 +0000] "POST /category/tags HTTP/1.1" 401 480 "https://www.lopez.info/faq.jsp" "Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2012-11-06 00:10:04 Firefox/3.8"
220.185.53.225 - - [03/Jul/2018:16:31:10 +0000] "POST /explore/blog/category HTTP/1.1" 400 451 "http://www.carrillo.com/search/faq/" "Opera/8.71.(X11; Linux i686; tr-TR) Presto/2.9.182 Version/11.00"
4.82.39.26 - - [03/Jul/2018:16:31:11 +0000] "GET /app HTTP/1.1" 401 649 "http://www.roberson.biz/terms/" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9 rv:4.0; yue-HK) AppleWebKit/532.4.1 (KHTML, like Gecko) Version/5.1 Safari/532.4.1"
175.223.34.62 - - [03/Jul/2018:16:31:12 +0000] "PUT /tags HTTP/1.1" 401 945 "https://www.watson-phelps.com/posts/blog/search/homepage.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9 rv:6.0; tk-TM) AppleWebKit/534.40.6 (KHTML, like Gecko) Version/4.0.3 Safari/534.40.6"
129.15.185.19 - - [03/Jul/2018:16:31:12 +0000] "GET /tag/blog/app HTTP/1.1" 400 137 "https://rogers.biz/category/" "Opera/9.54.(X11; Linux x86_64; kk-KZ) Presto/2.9.189 Version/12.00"
45.254.176.135 - - [03/Jul/2018:16:31:13 +0000] "GET /main HTTP/1.1" 400 388 "https://oconnor.com/author.htm" "Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0)"
